,ComplexCount,FinancetoComplex,Flesch,FleschKincaid,FogIndex,SentCount,Terms,WordCount
0,465,0.12043010752688173,62.01032933971473,8.716432824236172,11.657779648603736,223,433,3686
1,887,0.1488162344983089,61.873842807284035,8.705757916054015,11.996371537676133,398,784,6531
2,1113,0.22731356693620844,63.0852943373674,12.078650829224568,17.25546092932915,291,1194,8924
3,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
4,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
5,410,0.11707317073170732,62.554772257938836,8.582384236453205,11.310614232835157,210,393,3422
6,512,0.1796875,62.03809072811727,8.825427198327002,11.776356799581752,242,540,4110
7,874,0.16590389016018306,56.4509134746458,10.524810093409055,13.726265499011584,310,641,6413
8,879,0.16837315130830488,56.638696752096735,10.455302728242739,13.663875233995592,314,647,6441
9,933,0.16291532690246516,56.26167375676138,10.502837423437349,13.732409907858823,329,680,6742
10,936,0.15918803418803418,56.02655134152303,10.618927936179642,13.86217457413321,325,674,6769
11,986,0.1926977687626775,57.2773947432963,10.175320062132112,13.572547416612167,352,864,6950
12,986,0.1926977687626775,57.280973186085106,10.175526702338448,13.572867376832633,352,864,6951
13,424,0.12264150943396226,61.93481792717091,8.678319327731096,11.623369347739095,204,379,3332
14,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
15,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
16,911,0.145993413830955,62.27937485500283,8.613384731382364,11.815018946298567,422,820,6864
17,911,0.145993413830955,62.27937485500283,8.613384731382364,11.815018946298567,422,820,6864
18,1085,0.16497695852534563,50.459002985957625,12.167499304268379,15.44214680899848,309,1042,7396
19,1051,0.1636536631779258,49.61539851779952,12.183790645938874,15.488663737867563,294,949,6917
20,1171,0.1605465414175918,49.46611198118612,12.461279040134503,15.728598373608072,323,1097,7933
21,1479,0.17849898580121704,49.64202477666581,12.473154657032605,16.0382232333934,389,1350,9611
22,415,0.1180722891566265,61.67793343208754,8.74437494682467,11.626059556365846,200,370,3291
23,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
24,489,0.09815950920245399,61.046156975638155,9.077456905882844,11.873765233002343,229,432,3994
25,987,0.19250253292806485,57.232289543443756,10.182317092210408,13.578621944520737,352,863,6951
26,1110,0.1810810810810811,56.230901386100555,10.409259985012966,13.762502754969967,386,947,7758
27,1101,0.1807447774750227,56.31129348963583,10.391103463478576,13.757351549070165,383,937,7687
28,1102,0.18058076225045372,56.376289566816155,10.373581890109175,13.74372292262369,384,938,7694
29,951,0.1871713985278654,56.12274207190498,10.353356081776461,13.72562447655086,331,770,6558
30,1089,0.18824609733700642,57.530860601327646,10.153042951971887,13.50339711050371,394,994,7800
31,1105,0.18461538461538463,57.234942229832455,10.25104914464946,13.59799004624814,395,1008,7910
32,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
33,588,0.20238095238095238,54.21854509289949,10.629186651712015,13.350936136070539,219,630,4348
34,594,0.18855218855218855,55.45654844637096,10.435901434662771,13.202487691111688,227,656,4488
35,531,0.17325800376647835,61.52958053483053,8.914773116502108,11.947291347103707,243,546,4145
36,414,0.11835748792270531,61.58677632152245,8.772638122159325,11.645063773384722,199,369,3287
37,793,0.13493064312736444,60.623178992335994,8.988882065421137,12.072591936992062,353,625,5947
38,424,0.12264150943396226,61.71800526539732,8.69151136403929,11.617395312555402,204,377,3318
39,880,0.16818181818181818,55.35561953801732,10.700661341033044,13.958454924606995,300,619,6234
40,872,0.1731651376146789,55.50138837209303,10.645549612403098,13.889074935400519,300,618,6192
41,867,0.16608996539792387,55.26263157490109,10.749758604310188,13.988183423163202,295,610,6173
42,873,0.16953035509736541,55.413708866210584,10.694693192713327,13.95224011570275,298,614,6195
43,714,0.22829131652661064,59.44410341753243,9.470923782746862,12.316685518910141,311,889,5637
44,737,0.22116689280868385,58.88715999544789,9.595438317174981,12.534967297274267,309,875,5659
45,707,0.2248939179632249,59.4204292805523,9.462367882257656,12.293724602769059,309,879,5586
46,730,0.21780821917808219,58.881866073665776,9.591020281745038,12.51669404307841,307,866,5616
47,477,0.12368972746331237,60.04676195921482,9.060410605001803,12.078063655422147,212,417,3564
48,414,0.11835748792270531,61.729346376481345,8.737203874202372,11.613905195989062,200,372,3291
49,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
50,885,0.1638418079096045,56.452182772213945,10.559369806094185,13.778599332338946,312,647,6498
51,468,0.12179487179487179,62.901128828427034,8.600197368421053,11.58218852215284,228,491,3776
52,535,0.17196261682242991,61.09199428562715,9.015546144577701,12.0875153154344,239,527,4115
53,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
54,864,0.14351851851851852,61.16509847231421,8.893615855215494,12.145361618736624,379,737,6355
55,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
56,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
57,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
58,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
59,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
60,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
61,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
62,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
63,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
64,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
65,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
66,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
67,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
68,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
69,805,0.1565217391304348,62.261833452575246,8.595126232195998,11.723108560592014,379,755,6133
70,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
71,831,0.15042117930204574,61.59711312813539,8.714526400816258,11.885741008417654,380,751,6190
72,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
73,897,0.14715719063545152,61.635822359686216,8.778817803258903,12.041397706698854,400,807,6628
74,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
75,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
76,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
77,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
78,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
79,438,0.1689497716894977,71.09422761664567,7.155052893372567,10.817192097519968,244,396,3744
80,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
81,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
82,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
83,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
84,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
85,820,0.27195121951219514,56.794742181152856,9.992956851351774,12.864833038250916,326,973,6109
86,717,0.17433751743375175,92.11609483237741,5.636798235708984,11.645039232864953,422,1347,8877
87,424,0.12264150943396226,61.99164955604883,8.678916944136148,11.62642390289449,204,379,3339
88,592,0.1858108108108108,54.86178643766698,10.483303181838206,13.261219317037387,223,637,4377
89,1057,0.1816461684011353,57.253997280341224,10.193997958834963,13.584793640204346,377,928,7467
90,1025,0.1775609756097561,56.17482105520344,10.374583182587752,13.718076157452002,358,835,7134
91,1039,0.18479307025986524,57.26113592764088,10.192224297501927,13.578024438894875,371,921,7347
92,1034,0.1827852998065764,57.227542552017496,10.204050664693586,13.584608764371328,369,914,7318
93,1059,0.182247403210576,57.14298365643293,10.230424753988476,13.635312115118204,375,927,7459
94,903,0.1760797342192691,67.63386500105925,8.553970126031889,12.756109368868145,369,963,7023
95,788,0.1484771573604061,68.81058279335797,8.379537956242054,12.550834760494917,335,811,6362
96,414,0.11835748792270531,61.678874452554766,8.740517274939172,11.612496350364964,200,370,3288
97,570,0.19824561403508772,57.05698555618622,10.022314192876792,13.207967019709585,214,552,4067
98,569,0.1968365553602812,57.22191342115093,9.984218655625689,13.19177828290047,214,549,4054
99,904,0.2488938053097345,52.58380952786942,10.982723483759703,14.397553358894285,284,832,5782
100,858,0.1794871794871795,57.69120031497869,11.448647268451406,15.030698535264243,274,1006,6878
101,858,0.1794871794871795,57.636416139410514,11.472001971168307,15.080055214196708,272,984,6845
102,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
103,503,0.16699801192842942,62.318996759720875,8.772457468021468,11.807481809889481,236,538,3995
104,511,0.16829745596868884,62.89770707529958,8.694235814419567,11.76178870476371,242,572,4099
105,639,0.17214397496087636,60.00401829862491,9.265627097845314,12.440034459977937,269,664,4738
106,793,0.13619167717528374,60.815163336778056,8.921581182367827,12.136877031687396,348,608,5806
107,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
108,467,0.12205567451820129,61.54917005555876,8.848267296145497,11.751334250578559,221,442,3713
109,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
110,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
111,893,0.15005599104143338,60.869825866393086,8.959744357045146,12.219100547195623,387,769,6528
112,893,0.15005599104143338,60.869825866393086,8.959744357045146,12.219100547195623,387,769,6528
113,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
114,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
115,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
116,912,0.1699561403508772,57.86259014953316,11.391618529373407,15.042975625100699,289,1020,7216
117,890,0.17303370786516853,58.01965266833582,11.361115343134852,14.914029927002392,289,1035,7206
118,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
119,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
120,715,0.17202797202797201,92.36775375544015,5.586937430738306,11.644521045101126,419,1331,8789
121,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
122,418,0.11722488038277512,61.85725707049389,8.792046151681443,11.545405937807796,206,414,3450
123,521,0.1785028790786948,60.76841647826643,9.101614625545654,11.990407939825678,238,559,4137
124,613,0.18270799347471453,58.3817386548411,10.627904719670571,13.658849118361315,231,757,5125
125,998,0.17835671342685372,56.16072772657452,10.383169195931988,13.730457121669582,348,821,6944
126,885,0.14915254237288136,62.09278220496702,8.678965413729198,11.985177378401879,398,785,6537
127,912,0.1513157894736842,61.6145094342362,8.797666718685921,12.042041235541973,407,815,6770
128,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
129,591,0.18612521150592218,54.8811147447266,10.480607271397265,13.252080637576569,223,637,4377
130,414,0.11835748792270531,61.729346376481345,8.737203874202372,11.613905195989062,200,372,3291
131,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
132,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
133,1077,0.18384401114206128,57.07535712327439,10.255904866842037,13.663234103986063,380,945,7583
134,1085,0.1824884792626728,56.93465639849825,10.28533615494382,13.709924218284591,380,950,7598
135,800,0.1325,58.66040892099841,9.228622793636962,12.349746048242451,338,583,5648
136,796,0.135678391959799,60.589717312585776,8.98874423481277,12.076045747821723,354,627,5957
137,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
138,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
139,499,0.13627254509018036,60.57884972972977,9.006211171171174,12.079423423423425,222,447,3750
140,816,0.13480392156862744,59.99026818385087,9.072019198889816,12.16419294203448,357,635,6007
141,574,0.1916376306620209,54.71976440172469,10.464525183432208,13.197706962319405,218,618,4245
142,874,0.17276887871853547,57.25760267932925,11.556233606584055,15.035819829780372,281,1048,7107
143,885,0.14915254237288136,62.09278220496702,8.678965413729198,11.985177378401879,398,785,6537
144,565,0.1929203539823009,55.362152069427935,10.439576342507596,13.170995077454226,217,621,4282
145,609,0.19540229885057472,54.503991256669394,10.646650969978612,13.42435091342726,225,655,4519
146,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
147,942,0.16454352441613587,67.58273059961093,8.432960552354832,12.637837490591432,389,960,7203
148,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
149,565,0.1929203539823009,55.36841187590852,10.439848054305362,13.171606103220212,217,621,4283
150,1072,0.1791044776119403,56.968464536343646,10.11609609096794,13.449560814571804,388,896,7501
151,533,0.14446529080675422,58.356622456732026,9.433260432494535,12.451489826928068,223,461,3872
152,821,0.1425091352009744,60.90614829850196,8.93398385196879,12.179102110335428,358,637,6009
153,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
154,594,0.18855218855218855,55.45060952394044,10.435635398984243,13.201905455702182,227,656,4487
155,464,0.11853448275862069,60.044695275738775,9.074448334274422,11.986644080557125,210,406,3542
156,1088,0.19393382352941177,56.96061367820093,10.343147987794822,13.814848190049677,376,957,7611
157,985,0.16852791878172588,55.92592818642993,10.790255231452129,14.1141619108011,332,733,7125
158,885,0.14915254237288136,62.09278220496702,8.678965413729198,11.985177378401879,398,785,6537
159,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
160,760,0.16447368421052633,55.209365086769935,11.850435715618588,15.349318902780368,230,794,5825
161,800,0.18,58.584335729169894,11.331551980375465,15.007245583184687,257,956,6459
162,488,0.13114754098360656,61.10783549783551,9.00445406445407,12.036748436748438,220,452,3780
163,564,0.15070921985815602,62.21115411153504,8.851363521570114,12.042400627756585,254,583,4365
164,1070,0.18317757009345795,55.848683871394115,10.440123866484772,13.769097360030182,371,927,7423
165,613,0.19902120717781402,57.74767667572894,9.955458871309016,13.297807301957466,227,604,4341
166,614,0.1970684039087948,57.909459829916585,9.9339877682791,13.307480870181022,227,601,4342
167,897,0.24860646599777034,53.07977026934097,10.89338039692553,14.498942804495636,277,837,5617
168,812,0.1416256157635468,60.894022673654774,8.952018713417246,12.16990389007398,355,629,5982
169,925,0.15783783783783784,62.4351311089175,8.643464733119181,11.911782895849127,422,826,6952
170,885,0.14915254237288136,62.09278220496702,8.678965413729198,11.985177378401879,398,785,6537
171,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
172,449,0.17371937639198218,64.96790179845848,8.484520375919868,12.029497025069293,203,446,3503
173,532,0.17857142857142858,55.28892553719072,10.409193882074774,13.21097599767566,202,546,3953
174,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
175,817,0.1346389228886169,60.477845015239296,8.997332389894549,12.138447362720651,359,634,6031
176,821,0.1425091352009744,60.90614829850196,8.93398385196879,12.179102110335428,358,637,6009
177,804,0.1865671641791045,58.23719992001334,11.262714874094833,14.841679791018572,262,955,6461
178,813,0.18327183271832717,59.097752134815906,11.18362349436006,14.910892671305035,263,970,6529
179,546,0.12454212454212454,59.85109294816803,9.191591926502472,12.086855609801752,244,505,4204
180,638,0.1724137931034483,59.89820729274422,9.30505540812894,12.461101591264239,268,665,4747
181,414,0.11835748792270531,61.73858191699608,8.733431422924902,11.612965034965036,200,370,3289
182,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
183,451,0.12638580931263857,62.249365195923644,8.62294501294928,11.642728402080307,216,444,3518
184,912,0.1513157894736842,61.6145094342362,8.797666718685921,12.042041235541973,407,815,6770
185,464,0.1206896551724138,60.637407414804585,8.91409944636623,11.885351207262483,213,412,3526
186,882,0.16439909297052155,56.371184125243076,10.581609413172462,13.801246447624273,310,641,6470
187,1026,0.1783625730994152,56.03613095200561,10.41685473267508,13.766248780157117,356,839,7127
188,881,0.16458569807037457,56.42127802086085,10.577026462277548,13.796410698534359,310,641,6473
189,966,0.15631469979296067,54.970453198834576,10.84150774219048,14.010392408561007,329,705,6952
190,1072,0.1837686567164179,57.37766982622435,10.24851199879636,13.683171594072071,378,968,7596
191,728,0.14148351648351648,52.713230066327185,10.970525158714135,14.032351511616604,243,505,4953
192,609,0.19540229885057472,54.45291506348502,10.630588468949163,13.412184773479574,225,652,4498
193,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
194,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
195,874,0.16590389016018306,56.40928915614194,10.533019990346713,13.72758748290564,310,641,6416
196,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
197,400,0.1125,62.48845087773333,8.51706557474046,11.325655057112213,203,367,3247
198,473,0.1226215644820296,60.933515981735184,9.025571262022734,11.899494802292821,219,445,3760
199,565,0.17345132743362832,60.8661528045258,9.065119463168031,12.186651420317766,248,582,4288
200,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
201,410,0.11951219512195121,61.99648676470591,8.666405392156864,11.55250980392157,200,368,3264
202,803,0.13449564134495642,60.86747723944012,8.952449668604757,12.078550854712207,357,635,6011
203,812,0.21551724137931033,55.141943575069334,11.502278756445797,14.685838624102061,265,904,6330
204,618,0.18446601941747573,58.286493169278,10.651944005361731,13.70579631339125,231,756,5135
205,511,0.1232876712328767,61.932353640085935,8.87282442311965,11.928006178782653,235,505,4022
206,604,0.17052980132450332,62.28966570799079,8.910188605311411,12.226007965142642,264,659,4611
207,902,0.16851441241685144,57.34611446363746,11.500057775302803,15.069124749676053,286,1060,7183
208,914,0.1575492341356674,61.10419027186711,8.927472815604393,12.2764636445838,392,758,6613
209,875,0.15542857142857142,59.904859953882294,9.133201890560866,12.442305884635225,365,654,6214
210,955,0.16230366492146597,60.70777762508567,8.96552070064536,12.252417673994126,411,817,6905
211,883,0.15628539071347677,59.16189513933426,9.2142799484261,12.519446024197789,363,651,6147
212,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
213,864,0.14351851851851852,61.16509847231421,8.893615855215494,12.145361618736624,379,737,6355
214,821,0.14981729598051158,62.001874658820356,8.612544381484497,11.724777540439426,386,750,6217
215,1097,0.16864175022789427,54.96063936202731,10.626638695156856,14.037848601887616,365,870,7395
216,1297,0.18041634541249035,54.054351806088675,11.12818886376781,14.409232872390767,418,1085,9100
217,887,0.17361894024802707,58.11697095435686,11.346741069299373,14.879744360185052,290,1034,7230
218,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
219,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
220,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
221,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
222,942,0.16454352441613587,67.58273059961093,8.432960552354832,12.637837490591432,389,960,7203
223,828,0.13285024154589373,60.24426299957028,9.096390750578319,12.24743757371833,358,639,6110
224,1050,0.17714285714285713,55.97974353832444,10.484012032085563,13.862280268750858,360,867,7293
225,1085,0.1815668202764977,57.0105204292727,10.306708123268866,13.709967283175295,381,959,7667
226,406,0.11822660098522167,63.027248947007564,8.49400642290416,11.254164532695242,210,389,3403
227,506,0.16996047430830039,62.351554036083186,8.71796365720365,11.774906013648867,238,535,3981
228,864,0.14351851851851852,61.16509847231421,8.893615855215494,12.145361618736624,379,737,6355
229,647,0.1947449768160742,57.66799284743689,9.891176520862302,12.583616112981627,272,771,5119
230,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
231,764,0.13219895287958114,60.90980430144447,8.955945388488193,12.12380759074134,337,599,5687
232,1213,0.1615828524319868,61.86645829377471,9.933644128765387,13.812550991254609,431,1230,9201
233,799,0.1802252816020025,57.81412716104529,11.540109225112861,15.14252466167951,254,969,6487
234,887,0.1488162344983089,61.85674444196482,8.707518603738446,11.996198450137365,398,783,6530
235,885,0.14915254237288136,62.09278220496702,8.678965413729198,11.985177378401879,398,785,6537
236,417,0.11990407673860912,62.73055443943244,8.639338160039426,11.496703435553366,207,400,3441
237,465,0.13333333333333333,62.74182079467049,8.633110206995006,11.620364501546513,225,483,3736
238,424,0.12264150943396226,61.844004199160196,8.71342203480486,11.65644073155812,203,379,3334
239,467,0.11134903640256959,59.868982752156,9.115518560179979,12.026426696662918,210,413,3556
240,567,0.16225749559082892,58.867749721327726,9.37131762874446,12.578378020551279,232,535,4037
241,909,0.14631463146314633,62.07115238625585,8.713703679463013,11.965625441473689,411,815,6803
242,1060,0.17735849056603772,55.61327473621398,10.472997342147078,13.825073443650954,364,843,7283
243,1097,0.18231540565177756,56.71039475020467,10.274802759458346,13.664269151113485,386,934,7653
244,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
245,1261,0.17763679619349723,50.03799180336324,11.982010353827391,15.353949910549643,356,1258,8171
246,1247,0.1740176423416199,50.195602775779435,11.929081723398053,15.30357684937186,354,1220,8081
247,1354,0.20827178729689808,50.44869292185794,12.048249341214628,15.522466149773528,376,1360,8817
248,879,0.1547212741751991,51.30071544842917,11.725667526790204,15.05071373564805,259,747,5861
249,1482,0.21727395411605938,48.414216855352976,12.888761926827996,16.17765833799055,391,1587,10045
250,881,0.15550510783200908,51.015356095878616,11.663377276700505,14.96426613387564,261,755,5799
251,1240,0.1870967741935484,50.36689687770098,12.040111549265344,15.309853068280034,356,1253,8320
252,1266,0.19036334913112166,50.69842194813978,11.914143736053465,15.305751592689592,361,1260,8321
253,652,0.19325153374233128,57.375204652570346,9.9502813476529,12.632270240261898,272,771,5139
254,347,0.069164265129683,111.73165614700304,4.487899049474063,12.758040633538265,283,1388,7761
255,1156,0.2231833910034602,48.55339838405894,12.935462912546555,16.32076863147982,300,1208,7787
256,1156,0.22664359861591696,48.3379829931973,13.009397959183673,16.351292517006804,300,1237,7840
257,380,0.034210526315789476,116.8439652902471,4.712226676113058,14.108432338785088,299,1652,9328
258,1339,0.2292755787901419,47.817645072863684,13.055446354509886,16.48111703221367,339,1387,8823
259,345,0.06956521739130435,112.19313440996724,4.334580994761598,12.596754507875419,288,1388,7795
260,413,0.0387409200968523,117.03254354434263,4.650132797842403,13.995234701977196,338,1865,10496
261,883,0.17327293318233294,57.60502697226194,11.45518878163021,14.938974337625723,287,1075,7198
262,379,0.0316622691292876,117.06426008041791,4.621677877569425,14.02046522114915,299,1626,9256
263,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
264,489,0.12474437627811862,61.210114847183604,8.96700421167445,11.900131528897404,226,477,3862
265,586,0.17235494880546076,62.76812996824785,8.722124991014706,11.961979689517818,267,654,4533
266,591,0.18612521150592218,54.88739726967495,10.480845011850938,13.252640700444744,223,637,4378
267,1235,0.15870445344129555,61.511292379689905,9.981832369245605,13.894954607535954,432,1231,9220
268,1242,0.17552334943639292,61.48598571059553,9.972949226473684,13.893092245188619,434,1259,9241
269,1163,0.18400687876182287,62.44658104793652,9.764498567242835,13.660783950109627,421,1242,8838
270,1219,0.17965545529122232,62.06418855266915,9.841929072133183,13.763159821186276,434,1272,9153
271,1227,0.16951915240423798,61.99832755112776,9.8924615000691,13.786186018107095,437,1270,9289
272,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
273,1219,0.17965545529122232,61.93478835601232,9.859977799326455,13.763159821186276,434,1272,9153
274,1227,0.16951915240423798,61.92008020361885,9.89131914018201,13.766773878466749,438,1270,9289
275,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
276,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
277,1232,0.17775974025974026,61.794928091839125,9.870899278144744,13.814984775177942,434,1258,9138
278,1200,0.15833333333333333,61.80293389614528,9.910929913985346,13.748646065625998,430,1241,9125
279,1202,0.16139767054908485,61.739773945096104,9.888951157325774,13.702072201554564,433,1248,9135
280,1295,0.15289575289575288,60.56384096131863,10.108392109482036,13.891464601513025,453,1315,9658
281,1219,0.17965545529122232,61.907948715007294,9.855707586819644,13.758417336346028,434,1258,9139
282,1191,0.2040302267002519,61.87812723129669,9.886378207130985,13.749667362352168,426,1283,9016
283,1227,0.16951915240423798,61.94647136919495,9.883776818562232,13.776531538844154,437,1256,9261
284,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
285,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
286,1151,0.22328410078192876,48.523126677013295,12.894140093119503,16.263808242800483,300,1202,7732
287,609,0.19540229885057472,54.63761061946906,10.607035398230092,13.389380530973453,226,655,4520
288,912,0.1513157894736842,61.6145094342362,8.797666718685921,12.042041235541973,407,815,6770
